# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1416329064;-8578.89;0.45;8386.62
axle;60;1416329124;-8399.45;0.32;8401.75
axle;60;1416329184;-20.64;0.10;6.17
axle;60;1416329244;0.07;0.12;6.41
axle;60;1416329304;-1.42;0.18;8.14
axle;60;1416329364;-27443.94;0.17;21.28
axle;60;1416329424;9726.53;0.13;8.77
axle;60;1416329484;7.77;0.17;6.80
axle;60;1416329544;-18.90;0.12;5.89
axle;60;1416329604;3837.70;0.13;8.15
axle;60;1416329664;-31262.01;0.15;21.25
axle;60;1416329724;13701.35;0.13;13.97
